gender,category,grade_10,grade_12,graduation_score,graduation_type,admission_test_score,work_exp_months,IIM_A,IIM_B,IIM_C,IIM_I,IIM_K,IIM_L
Female,General,95,66.4,68.1,Non-Engineer,78.32,0,0,0,0,0,0,0
Male,EWS,90.2,94.5,86.2,Non-Engineer,85.02,0,0,0,0,0,0,0
Male,General,88.2,68,51.2,Non-Engineer,90.36,6,0,0,0,0,0,0
Male,General,89.6,88.3,81.1,Engineer,98.09,12,0,0,0,0,0,0
Male,General,95,97.3,87.8,Non-Engineer,99.84,0,1,1,1,1,1,0
Female,NC_OBC,93.1,92.5,87.2,Engineer,88.93,29,0,1,0,1,1,0
Male,NC_OBC,95,95.2,82.3,Engineer,89.74,41,0,0,0,1,0,0
Male,General,96.8,89,85.5,Engineer,94.65,0,0,0,0,0,0,0
Female,SC,94.4,93.8,79.6,Engineer,83.56,42,1,1,1,1,1,1
Male,General,86,77,59,Engineer,95.96,17,0,0,0,0,0,0
Male,NC_OBC,75,86,61.3,Engineer,77.34,19,0,0,0,0,0,0
Male,NC_OBC,98.4,92.5,88.5,Engineer,92.02,40,0,0,0,0,0,0
Male,General,95,91.2,80,Engineer,99.82,2,0,0,1,0,0,0
Male,ST,95,98,71.1,Engineer,92.35,0,0,1,0,0,0,0
Female,General,97.3,96.3,76.1,Engineer,98.04,14,0,0,0,0,1,0
Male,EWS,91.2,91.8,77.5,Engineer,97.32,31,0,0,0,0,0,0
Male,NC_OBC,93.1,88,78.8,Engineer,94.38,7,0,0,0,1,0,0
Male,General,95,92.2,85,Non-Engineer,92.19,0,0,0,0,0,1,0
Female,General,95,95.8,81.9,Engineer,97.7,28,0,0,0,1,1,1
Female,General,95,95,85,Engineer,96.1,20,0,1,0,0,1,1
Male,NC_OBC,95,86,73,Engineer,99.07,21,0,1,1,1,1,0
Female,General,93.9,95.2,80.5,Engineer,94.66,7,0,0,0,0,0,0
Male,General,93.6,83.4,72.1,Engineer,98.92,6,0,0,0,0,0,0
Male,General,75.2,81.1,60,Non-Engineer,92.5,36,0,0,0,0,1,0
Male,General,95.5,97.2,90.2,Engineer,99.84,28,1,1,1,1,1,1
Male,General,95,92.2,86,Engineer,96.54,24,0,0,0,0,0,0
Male,General,90.7,91.2,87.4,Engineer,92.53,12,0,0,0,0,0,0
Male,General,95,97,85.3,Non-Engineer,98.74,0,0,0,0,1,1,1
Male,General,95,96,80,Non-Engineer,99.18,0,0,0,0,1,1,1
Male,General,91.2,86.4,77.2,Non-Engineer,94.02,13,0,0,0,0,0,0
Female,ST,95,86,74,Engineer,95.79,17,1,1,1,0,1,1
Female,General,92.8,90.2,90.4,Engineer,98.71,3,0,1,0,0,1,0
Female,General,96,93,78,Engineer,97.69,0,0,0,0,1,1,0
Male,General,95,95.2,80.2,Engineer,99.55,20,1,1,0,1,1,1
Male,NC_OBC,93.6,90,76,Engineer,93.44,25,0,0,0,1,1,1
Female,General,95,98.4,93.7,Engineer,99.97,0,1,1,0,1,1,1
Male,General,97,95,75,Engineer,94.27,27,0,0,0,0,0,0
Male,NC_OBC,95,98,79.7,Engineer,96.54,24,0,1,0,1,1,1
Female,General,91,85.4,73.8,Engineer,98.35,0,0,0,0,0,0,0
Male,General,93,92.6,86.1,Engineer,98.9,3,0,1,0,0,0,1
Male,General,95,93,80,Engineer,94.03,1,0,0,0,0,0,0
Male,ST,82,86.7,68,Engineer,98.32,30,1,1,1,1,1,1
Male,General,95,94.6,84.8,Engineer,98.11,3,0,0,0,1,0,1
Male,General,94,84,84,Engineer,95.45,0,0,0,0,0,0,0
Male,General,95,88.6,70,Engineer,95.53,7,0,0,0,0,0,0
Male,SC,85,67,65,Engineer,75.14,0,0,0,0,0,0,0
Male,ST,89.3,79.8,80,Engineer,85.03,15,0,1,1,0,1,1
Male,General,93.1,90,80,Engineer,97.2,39,0,0,0,0,0,1
Female,General,95,92.2,93.2,Engineer,94.36,10,0,0,0,0,1,0
Male,General,95,89,77,Engineer,94.1,10,0,0,0,0,0,0
Male,General,91.8,84.8,70,Non-Engineer,91.88,0,1,0,0,0,0,0
Male,General,93.3,71,75,Non-Engineer,99.97,0,1,0,1,0,1,1
Male,General,91.2,88.8,86.2,Non-Engineer,98.22,12,0,0,0,0,1,1
Female,NC_OBC,93,82.6,74.2,Engineer,86.89,6,0,0,0,0,1,0
Male,General,100,90.6,91.6,Engineer,95.7,0,0,1,0,0,0,0
Male,General,95,93,80,Non-Engineer,99.25,0,0,0,0,0,1,1
Male,NC_OBC,89.3,89.6,57.8,Engineer,96.96,0,0,0,0,1,0,0
Female,General,93.2,98.3,79,Engineer,97.12,32,0,0,0,0,1,1
Male,General,96.2,93.9,91.4,Engineer,98.72,26,0,1,0,1,0,1
Female,General,87.3,77.6,78.1,Engineer,95.51,35,0,0,0,0,0,0
Male,General,93,86,73.1,Engineer,96.62,30,0,0,0,0,0,0
Female,General,97.2,98.6,85,Non-Engineer,99.65,16,1,1,0,1,1,1
Female,General,92.8,90.9,82.5,Engineer,99.04,30,0,1,1,1,1,1
Male,SC,89.3,92,78.8,Engineer,84.16,6,0,0,0,1,1,1
Male,General,98.7,97.5,87.8,Engineer,93.7,20,0,0,0,0,0,1
Male,General,95,96.5,72.5,Engineer,96.57,36,0,0,0,0,0,1
Male,NC_OBC,93,93,87,Engineer,99.63,12,0,0,0,0,1,1
Male,SC,95,91.4,78,Engineer,94.01,25,0,0,0,0,0,0
Male,NC_OBC,87.4,97.7,78.6,Engineer,96.59,36,1,1,0,0,1,1
Female,General,94.9,97.2,84.3,Engineer,93.62,29,0,0,0,1,1,0
Male,General,97,98,82,Engineer,99.1,36,0,1,0,0,0,0
Male,General,95,95.8,73.8,Engineer,99.87,0,1,0,1,1,0,1
Male,General,95.8,92,87.4,Engineer,98.22,12,0,0,0,1,0,0
Male,General,95,90.2,85.6,Engineer,99.72,11,1,1,1,1,0,1
Male,General,95,91.8,84.7,Engineer,99.09,0,0,0,0,0,0,0
Female,General,95.5,94.7,85.3,Engineer,89.89,0,0,1,0,0,1,0
Male,General,95,81,67.8,Engineer,99.54,21,0,0,0,0,0,0
Male,General,83,90.2,80.1,Engineer,98.15,6,0,0,0,0,0,0
Male,General,93.5,94.6,86.9,Engineer,96.2,1,0,0,0,0,0,1
Male,General,88,97.8,89,Engineer,98,24,0,0,0,0,0,0
Male,NC_OBC,85.5,77,80.9,Engineer,88.62,18,0,0,0,0,0,0
Male,General,84,89.9,76.1,Engineer,88.56,19,0,0,0,0,0,0
Male,General,95.1,82.3,84.7,Engineer,98.62,36,0,1,0,0,0,0
Male,General,92,73.2,74.4,Engineer,90.92,17,0,0,0,0,0,0
Male,General,98,97.6,86,Engineer,96.34,36,0,1,0,0,0,0
Male,NC_OBC,91.7,94,75.1,Engineer,75.81,6,0,0,0,0,0,0
Female,General,92,98.5,76.2,Engineer,96.38,7,0,0,0,0,0,0
Male,General,94,88.8,79.7,Engineer,97.47,0,0,0,0,0,0,0
Male,General,95,92.6,91.6,Engineer,99.64,24,0,1,0,0,0,0
Male,General,95,93.3,84,Engineer,99.48,30,0,1,0,0,1,1
Female,General,97,96,81.9,Engineer,91.74,0,0,0,0,0,0,0
Male,General,97.8,91.2,84.5,Engineer,99.78,0,0,0,1,1,0,1
Male,General,92.8,73.1,69.6,Engineer,92.8,0,0,0,0,0,0,0
Male,SC,96.2,90.6,76.6,Engineer,96.56,0,1,1,1,1,1,1
Male,General,88.6,81.2,67.8,Engineer,99.66,0,0,0,1,0,0,0
Male,General,95,70,80.9,Engineer,91.73,0,0,0,0,0,0,0
Male,NC_OBC,87.4,80.4,74.3,Engineer,98.84,9,0,0,1,0,0,1
Male,General,95,87,78.9,Engineer,98.71,10,0,0,0,0,0,0
Male,NC_OBC,99,91,81.7,Engineer,99.91,0,0,0,1,0,0,1
Male,General,82.8,88,82.1,Engineer,91.37,0,0,0,0,0,0,1
Male,SC,66.5,62.4,64.1,Engineer,93.32,0,0,0,0,0,0,0
Male,General,77,68.2,79.6,Engineer,98.8,0,0,0,0,0,0,0
Male,EWS,89.3,78.5,85.2,Engineer,82.79,0,0,0,0,0,0,0
Male,NC_OBC,82.8,76.2,86.4,Engineer,96.99,0,0,0,0,0,0,0
Female,NC_OBC,94.8,92,82,Engineer,93.72,0,0,1,0,0,1,0
Male,General,85.3,77.4,78.4,Engineer,93.39,0,0,0,0,0,0,0
Male,General,95,85,78,Engineer,93.86,0,0,0,0,0,0,0
Male,General,87.3,89,81,Engineer,94.94,0,0,0,0,0,0,0
Male,SC,65.3,58.2,78.1,Engineer,54.52,0,0,0,0,0,0,0
Male,NC_OBC,84.7,86.3,83.7,Engineer,95.38,0,0,0,0,0,0,0
Male,General,89.7,87.5,62.5,Engineer,89.01,0,0,0,0,0,0,0
Male,General,97.3,96.2,84.7,Engineer,98,0,0,0,0,1,0,0
Female,General,89.3,92.4,65.9,Non-Engineer,93.04,0,0,0,0,0,1,1
Male,NC_OBC,83.6,94.7,66,Non-Engineer,85.24,0,0,0,0,0,1,1
Male,General,95,96.3,75,Non-Engineer,97.87,0,0,0,0,0,1,0
Male,General,72,79.4,75.6,Engineer,98.55,37,0,0,0,0,0,1
Male,General,95,87.4,81.5,Engineer,98.75,0,0,0,0,0,0,0
Male,NC_OBC,87,83.4,68,Engineer,90.67,29,0,0,0,0,0,1
Male,General,83.9,84,78.6,Engineer,92.72,0,0,0,0,0,0,0
Male,General,88.5,63.4,65.2,Engineer,92.3,0,0,0,0,0,0,0
Male,General,92.5,87.4,78.9,Engineer,98.81,11,0,0,0,0,0,0
Male,General,84.1,87.7,92.7,Engineer,98.71,0,0,0,0,0,0,0
Male,NC_OBC,91.7,96.3,88.4,Engineer,93.42,0,0,1,0,1,0,1
Male,General,91.2,88.4,72,Engineer,99.35,18,0,0,0,0,0,0
Male,General,77.7,77.3,77.5,Non-Engineer,97.29,0,0,0,0,0,0,0
Male,General,85.2,82.8,62.3,Engineer,99.31,17,0,0,0,0,0,0
Female,General,80,90,90,Non-Engineer,97.26,23,0,0,0,0,0,0
Male,SC,73.3,62.5,78.7,Engineer,98.48,0,0,0,0,0,0,0
Female,General,92.7,78.2,83.1,Non-Engineer,96.23,0,0,0,0,0,0,0
Male,SC,82,87,71,Engineer,85.66,4,0,0,0,0,0,0
Male,NC_OBC,90.2,83.7,71.9,Non-Engineer,85.72,2,0,0,0,0,0,0
Male,General,94.5,95.4,87.6,Engineer,96.71,0,0,0,0,0,0,0
Male,NC_OBC,93,84,81.4,Engineer,95.83,34,0,1,0,1,1,0
Female,General,93.1,92.6,90,Non-Engineer,99.31,0,1,0,1,0,1,0
Male,General,80.8,80.6,85,Non-Engineer,95.73,0,0,0,0,0,0,0
Male,General,71,75,67.1,Non-Engineer,88.88,0,0,0,0,0,0,0
Male,General,86,83.8,85.8,Engineer,96.83,0,0,0,0,0,0,0
Male,NC_OBC,91.3,95.8,74.4,Engineer,96.56,24,0,0,0,1,1,1
Male,General,88.8,91.6,71,Engineer,98.2,22,0,0,0,1,0,1
Male,General,86,79,69,Non-Engineer,95.91,0,0,0,0,0,0,0
Male,General,76.7,86,63.3,Engineer,96.66,29,0,0,0,0,0,0
Male,General,98.2,88.2,80.4,Engineer,99.93,28,0,0,0,0,0,1
Male,NC_OBC,99,98.8,81.8,Engineer,99.85,24,1,1,1,1,1,1
Male,General,95,84.2,78.4,Engineer,99.45,34,0,0,0,0,0,1
Male,SC,91,80.3,66.5,Engineer,87.46,0,0,0,0,1,0,1
Male,General,93.2,94.6,88,Engineer,96.32,34,0,0,0,0,0,1
Male,General,84,68.6,74.3,Engineer,91.13,8,0,0,0,0,0,0
Male,NC_OBC,88,85.5,84.3,Engineer,92.91,25,0,0,0,0,0,0
Female,General,85.5,86.8,86.6,Non-Engineer,96.34,0,0,0,0,0,0,0
Male,General,92.4,90.2,79.6,Engineer,99.85,30,1,1,1,1,1,1
Male,General,76.8,80.9,90.3,Non-Engineer,94.09,0,0,0,0,1,0,0
Male,General,93,84.5,82.5,Engineer,85.94,0,0,0,0,0,0,0
Male,General,78.2,88.8,79.3,Non-Engineer,88.06,0,0,0,0,0,0,0
Male,General,95,88.6,64.4,Engineer,97.85,0,0,0,0,0,0,0
Male,General,82.5,87.3,63.2,Non-Engineer,92.18,0,0,0,0,0,0,0
Female,General,90.7,88.5,84,Non-Engineer,93.37,0,0,0,0,0,0,0
Female,General,92.8,79.6,74.9,Non-Engineer,92.6,0,0,0,0,0,0,0
Male,General,95,84,77,Engineer,94.93,0,0,0,0,0,0,0
Male,General,85,82.5,78.3,Engineer,98.75,24,0,0,0,0,0,0
Male,General,78.2,78.5,84.4,Engineer,92.95,0,0,0,0,0,0,0
Male,General,81,87,86.5,Non-Engineer,96.97,3,0,0,0,0,0,0
Male,General,60.9,90.4,89,Engineer,95,12,0,0,0,0,0,0
Male,General,92.7,87,78,Engineer,98.62,0,0,0,0,0,0,0
Male,SC,86.7,83.8,81.4,Engineer,90.1,20,0,1,1,1,1,1
Female,General,95,95.2,83,Engineer,98.74,2,0,0,0,1,1,0
Male,General,92.8,86.3,77.4,Engineer,99.92,12,0,1,1,0,1,0
Male,General,93.5,79.8,77,Engineer,94.51,0,0,0,0,0,0,0
Male,General,90.7,84.2,71.9,Engineer,94.73,0,0,0,0,0,0,0
Female,General,95,86,82.7,Engineer,97.82,0,0,0,0,0,1,0
Male,General,87.2,86.8,70.2,Non-Engineer,99.72,0,0,0,1,0,1,0
Female,General,85.5,88,76.8,Non-Engineer,85.13,0,0,0,0,0,0,0
Male,General,89.3,93,71.8,Engineer,97.96,18,0,0,0,0,0,0
Male,General,99,95,79.4,Engineer,99.93,0,1,1,1,1,1,1
Female,General,93.1,93.4,93.1,Engineer,97.16,0,0,0,0,0,0,0
Female,General,95,91.2,93.1,Engineer,99.08,2,0,0,1,0,0,0
Male,General,95,65.1,84.1,Engineer,97.17,0,0,0,0,0,0,0
Male,General,87.2,81.9,68.4,Engineer,86.68,0,0,0,0,0,0,0
Male,General,95,81,78.3,Engineer,98.32,6,0,0,0,0,1,0
Male,General,80.7,74.5,75,Engineer,98.21,0,0,0,0,0,0,0
Female,General,95,92.4,84.5,Non-Engineer,97.81,0,0,0,0,1,1,0
Male,General,93.1,90.2,79.5,Engineer,97.02,18,0,0,0,0,0,0
Male,General,72,65,81,Engineer,95.88,24,0,0,0,0,0,0
Male,General,92.5,90.3,80.2,Engineer,97.11,0,0,0,0,0,0,0
Male,General,91.2,89,83.7,Engineer,98.05,12,0,0,0,0,0,0
Male,General,95,95,87.3,Engineer,99.87,0,0,1,1,1,0,1
Male,General,85,78,72,Non-Engineer,95.1,0,0,0,0,0,0,0
Female,General,94.8,91.5,85,Engineer,98.65,12,0,1,0,1,1,1
Female,General,87.4,72.4,80.5,Non-Engineer,95.05,0,0,0,0,0,0,0
Male,General,89.2,79.2,75,Engineer,99.53,0,0,0,0,0,0,0
Male,NC_OBC,95,94.4,79.2,Engineer,96.57,26,0,1,0,1,1,1
Male,EWS,83.3,79.9,74.8,Engineer,96.31,0,0,0,0,0,0,0
Female,General,95,86.4,91,Engineer,99.33,0,0,0,1,1,1,1
Male,SC,77.7,73.4,81.7,Engineer,94.75,0,0,0,0,0,0,1
Female,General,95,96.8,85,Non-Engineer,97.95,0,1,0,0,1,0,1
Female,NC_OBC,85.5,80.8,71.8,Non-Engineer,91.38,0,0,0,0,0,1,0
Male,General,82,73.5,64.2,Non-Engineer,95.87,0,0,0,0,0,0,0
Male,General,83.5,73.7,76.1,Engineer,99.21,24,0,1,0,0,0,0
Male,General,95,92.8,92.8,Engineer,99.24,32,0,1,0,0,0,1
Female,General,95,95.8,78,Engineer,98.14,0,0,0,0,0,1,0
Male,General,93.1,90.8,82,Non-Engineer,97.52,0,0,0,0,0,1,0
Male,General,82.2,88.9,87.7,Engineer,91.26,0,0,0,0,0,0,0
Male,EWS,87.3,88.1,72.2,Non-Engineer,95.19,0,0,0,0,0,1,0
Male,General,70,84.7,70,Engineer,95.9,0,0,0,0,0,0,0
Female,General,95,91.8,84,Engineer,99.34,0,0,0,1,0,1,1
Female,General,86,83,68,Engineer,76.8,0,0,0,0,0,0,0
Male,General,95,81,70,Engineer,99.39,0,1,1,0,0,0,0
Female,NC_OBC,98.2,89.2,73.6,Engineer,98.04,0,0,0,1,1,1,1
Male,EWS,79.8,79,62.5,Engineer,95.32,39,0,0,0,0,0,1
Female,General,94,91.4,76.6,Non-Engineer,93.48,23,0,0,0,0,1,0
Male,General,88.7,78,70,Non-Engineer,87.03,3,0,0,0,0,1,0
Male,General,89.3,95.4,76.3,Engineer,93.16,28,0,0,0,0,0,0
Male,NC_OBC,86,74.5,78.6,Non-Engineer,92.99,0,0,0,0,0,1,0
Male,General,95,93.8,80.4,Engineer,99.19,10,1,1,0,0,0,0
Female,General,95,93.8,78,Non-Engineer,95.62,0,0,0,0,0,1,0
Male,General,87.8,82.6,75,Non-Engineer,97.17,27,0,0,0,0,1,0
Male,General,91.2,89.4,74.4,Engineer,96.14,20,0,0,0,0,0,0
Male,EWS,95,93,75.9,Engineer,98.54,14,0,1,0,0,0,1
Female,General,95,96.2,86.1,Engineer,98.19,0,0,0,0,1,1,1
Male,NC_OBC,82.3,93.2,85.2,Non-Engineer,95.03,0,0,0,0,0,0,0
Male,General,79,78,70,Engineer,96.9,26,0,0,0,0,0,0
Male,NC_OBC,97.2,92.8,75.2,Engineer,97.06,0,0,0,0,0,1,0
Male,General,94.7,90.2,92.9,Engineer,97.12,62,0,1,0,0,0,0
Male,General,95.2,89.5,70.1,Engineer,99.07,0,0,0,0,1,0,0
Male,General,93.1,94.6,86,Engineer,97.34,19,0,0,0,0,0,0
Male,General,80.5,62.2,66,Engineer,98.22,0,0,0,0,0,0,0
Female,General,95,95.4,88,Engineer,99.24,0,0,1,0,1,0,0
Male,General,91.7,93.4,85,Engineer,99.36,0,0,0,0,0,0,1
Male,General,77.4,81.4,63.3,Non-Engineer,91.8,22,0,0,0,1,0,0
Male,General,88.4,89.6,76,Engineer,97.53,15,0,0,0,0,0,0
Male,NC_OBC,97.6,95.4,84.9,Engineer,92.36,24,0,0,0,0,0,1
Male,General,72.2,63.6,65.8,Non-Engineer,94.66,0,0,0,0,0,0,0
Male,General,87.4,93,69.1,Non-Engineer,93.58,0,0,0,0,0,0,0
Female,General,83.6,77,69.2,Engineer,92.33,0,0,0,0,0,0,0
Male,NC_OBC,95,85.3,65.7,Engineer,72.2,0,0,0,0,0,0,0
Male,EWS,89.3,86.2,82,Engineer,81.68,18,0,0,0,0,0,0
Female,General,95.2,93.8,80.2,Engineer,99.65,22,1,0,0,0,0,0
Male,General,91.2,80,83.4,Non-Engineer,96,0,0,0,0,0,0,0
Male,General,95,95.4,84.4,Engineer,92.89,0,0,0,0,0,1,0
Female,General,95,94,79.9,Non-Engineer,90.4,0,0,0,0,0,0,0
Male,General,98,99,93,Engineer,96.88,22,0,0,0,0,1,0
Female,General,95,95.2,60.3,Non-Engineer,99.16,0,1,0,1,1,1,1
Male,General,90.3,85.3,90.1,Engineer,99.8,0,0,0,1,0,0,1
Female,General,95,92.8,81.4,Engineer,98.36,0,0,0,0,1,1,1
Male,General,85.3,81.2,78,Non-Engineer,91.91,13,0,0,0,0,0,0
Male,General,95,92.6,72,Engineer,92.09,12,0,0,0,0,0,0
Male,NC_OBC,92,83,90,Engineer,95.05,0,0,0,0,1,0,0
Male,General,91,93,70,Engineer,98.6,15,0,0,0,0,0,0
Female,General,95,93,87.1,Engineer,91.28,7,0,1,0,1,1,0
Male,General,91.2,83.2,62.1,Engineer,98.66,0,0,0,0,0,0,0
Male,NC_OBC,83.6,65.8,72.8,Non-Engineer,94,16,0,0,0,0,1,1
Male,EWS,87.8,76,70.6,Engineer,74.94,0,0,0,0,0,0,0
Female,General,95,92.7,80.6,Engineer,95.82,10,1,0,0,0,0,0
Male,NC_OBC,82.2,73.5,69,Engineer,91.92,26,0,0,0,0,0,0
Male,NC_OBC,79.7,72.7,59.9,Engineer,88.45,10,0,0,0,0,0,0
Female,General,93.2,89.5,79.2,Engineer,98.94,31,0,1,0,1,0,0
Male,NC_OBC,96.2,86.8,87.6,Engineer,80.85,0,0,0,0,0,0,0
Female,General,95.4,94.5,83.2,Engineer,94.35,36,0,0,0,0,1,0
Male,NC_OBC,93.1,94.1,87,Engineer,94.13,0,0,0,0,1,0,0
Male,General,88.7,95.6,82,Engineer,98.29,40,0,0,0,0,0,1
Male,NC_OBC,87.3,91.6,65,Engineer,94,15,0,0,0,0,0,0
Male,General,91.2,90.6,75.1,Non-Engineer,90.94,0,0,0,0,0,0,0
Male,General,81.7,87.4,71.1,Non-Engineer,99.65,0,0,0,0,0,1,0
Male,EWS,82.5,86.1,74.3,Engineer,91.41,0,0,0,0,0,0,0
Male,General,87.4,73.6,73.5,Engineer,95.94,8,0,0,0,0,0,0
Female,General,89.6,92.8,86.2,Engineer,94.66,12,0,0,0,0,1,0
Male,SC,96.7,88.8,85,Engineer,99.95,0,1,1,1,0,0,0
Male,General,82.3,83,69.1,Engineer,93.62,24,0,0,0,0,0,1
Male,General,95.2,90.9,89.3,Engineer,98.55,6,0,0,0,0,0,0
Male,NC_OBC,72.2,67.8,65,Engineer,91.21,12,0,0,0,0,0,0
Female,NC_OBC,95,97.5,83.3,Engineer,88.24,4,0,1,0,0,1,0
Male,General,86.3,86.3,69.3,Engineer,97.43,0,0,0,0,0,0,0
Male,NC_OBC,91.2,77.8,79.3,Engineer,91.33,0,0,0,0,0,0,0
Male,EWS,93.1,67.4,60.1,Non-Engineer,87.49,0,0,0,0,0,0,0
Male,General,95,99,86.5,Non-Engineer,99.79,0,1,0,0,0,0,0
Female,NC_OBC,95,96.4,83.6,Engineer,91.23,19,0,0,0,1,1,1
Male,General,87.4,89.6,70,Non-Engineer,98.44,0,0,0,0,0,0,0
Male,General,77.9,79.7,67.2,Engineer,96.33,0,0,0,0,0,0,0
Female,General,93.5,92,90,Engineer,94,10,0,0,0,0,0,0
Female,NC_OBC,91.6,85.7,80.6,Engineer,77.92,28,0,0,0,0,0,0
Male,General,87.1,92.4,80.9,Non-Engineer,96.63,0,0,0,0,0,1,0
Female,SC,93.1,82.2,82.6,Engineer,80,24,0,0,0,1,1,1
Female,General,95,96.6,80,Non-Engineer,99.01,0,0,1,1,0,1,1
Male,General,95,85.2,73.5,Engineer,96.95,9,0,0,0,0,0,0
Female,ST,87.8,77,74.3,Engineer,89.82,0,0,0,0,0,1,1
Male,NC_OBC,71.4,52.6,62.5,Engineer,79.57,38,0,0,0,0,0,0
Female,General,93.1,72.2,66.4,Non-Engineer,98.74,0,0,0,0,0,1,1
Male,General,96,88.4,72.1,Engineer,85.14,12,0,0,0,0,0,0
Female,General,94.3,81.5,96.3,Non-Engineer,88.92,0,0,0,0,0,0,0
Male,NC_OBC,81.5,84.9,66.6,Engineer,95.72,42,0,0,0,0,0,1
Female,NC_OBC,95,92.5,82.9,Engineer,94.7,0,0,0,0,0,0,0
Male,SC,76,57,56.8,Engineer,74.29,0,0,0,0,0,0,0
Male,General,91.2,87.4,79,Non-Engineer,98.06,10,1,0,0,0,1,0
Male,General,95,96.2,80.7,Engineer,99.77,0,0,0,0,0,1,1
Male,General,93.1,93,72,Engineer,99.99,27,1,1,1,1,1,1
Male,General,89.3,92.6,78.8,Engineer,99.48,0,0,0,0,0,0,0
Female,General,91.2,75.2,84.2,Non-Engineer,90.92,0,0,0,0,0,1,0
Male,General,79,76.6,81.4,Engineer,94.28,17,0,0,0,0,0,0
Male,General,94.2,95.5,65.4,Engineer,96.06,13,0,0,0,0,0,1
Male,NC_OBC,95,89.8,86.9,Engineer,91.07,0,0,0,0,0,0,0
Female,General,95,90.8,85.4,Engineer,99.3,24,0,1,1,0,0,0
Male,General,90.3,96.5,72.2,Engineer,94.12,23,0,0,0,0,0,0
Female,NC_OBC,100,85.4,81,Non-Engineer,97.1,0,0,0,0,0,0,0
Male,General,95,93.4,91.6,Engineer,99.74,24,1,1,1,0,1,1
Female,General,94.1,95.2,80.6,Engineer,98.88,0,0,0,0,0,1,1
Female,NC_OBC,91.1,86.6,80.3,Engineer,87.25,13,0,0,0,0,1,0
Female,NC_OBC,90.8,96.5,94.3,Engineer,84.02,28,0,0,0,0,0,0
Male,EWS,84,76.6,61,Engineer,97.6,0,0,0,0,0,0,1
Male,General,86,80,66.5,Engineer,93.54,0,0,0,0,0,0,0
Female,EWS,87,89,86,Non-Engineer,71.8,0,0,0,0,0,0,0
Male,General,90.2,87.8,73.1,Engineer,98.95,9,0,0,0,0,0,0
Male,NC_OBC,95,89.4,74.9,Engineer,87.76,3,0,0,0,0,0,0
Male,General,90.3,85.3,83.9,Engineer,98.66,27,0,0,0,0,0,0
Male,NC_OBC,85.1,76,60.2,Engineer,89.91,24,0,0,0,0,0,0
Male,General,95,94,77.5,Engineer,99.55,0,0,0,0,1,0,0
Male,General,95.5,97.3,93.5,Engineer,99.73,19,1,1,1,1,1,1
Male,General,97,96,82.8,Engineer,99.92,17,1,1,0,1,1,1
Male,NC_OBC,90.3,78.2,52,Engineer,82.66,3,0,0,0,0,0,0
Male,General,91.5,95.2,81.4,Engineer,96.84,0,0,0,0,0,0,1
Male,General,76,81,81.3,Engineer,95.03,0,0,0,0,0,0,0
Male,General,89.3,94.5,92.1,Engineer,98.06,10,0,0,0,0,0,0
Female,General,94,92,74.5,Engineer,95.9,11,0,0,0,1,0,0
Male,General,95,90,66.7,Engineer,92.99,0,0,0,0,0,0,0
Male,NC_OBC,98.2,96,91.7,Engineer,89.65,0,0,0,0,1,0,0
Male,NC_OBC,87.4,68.2,69.7,Engineer,91.67,0,0,0,0,0,0,0
Female,NC_OBC,89.6,80.3,72.4,Engineer,83.69,0,0,0,0,0,0,0
Male,NC_OBC,95,94.8,71.3,Engineer,91.66,0,0,0,0,0,0,0
Female,General,96.7,98.2,84.5,Non-Engineer,95.82,0,0,0,0,0,0,0
Female,General,96.2,96.8,91.8,Engineer,78.28,30,0,0,0,0,0,0
Female,General,86.2,85.9,79,Non-Engineer,95.63,25,0,0,0,0,0,1
Male,General,85.5,75,75.1,Non-Engineer,95.41,0,0,0,0,0,0,0
Male,NC_OBC,89.7,96.2,90.1,Non-Engineer,92.62,5,0,0,0,0,0,0
Female,General,94,91.3,67.9,Non-Engineer,95.44,0,0,0,0,0,0,0
Female,NC_OBC,84.8,82,83.8,Non-Engineer,82.22,0,0,0,0,1,0,0
Male,General,95,95.4,87.6,Engineer,97.8,15,0,0,0,1,0,0
Male,General,92.7,77.4,80.2,Engineer,92.96,10,0,0,0,0,0,0
Male,General,95,94,72.6,Engineer,94.27,4,0,0,0,0,0,0
Female,NC_OBC,94.8,95.6,94.6,Engineer,81.24,0,0,1,0,1,1,0
Male,General,95,93.6,74,Engineer,87.69,0,0,0,0,0,0,0
Male,NC_OBC,89.3,67,60.3,Non-Engineer,57.59,0,0,0,0,0,0,0
Female,General,90.2,90.9,81.9,Non-Engineer,99.52,0,0,0,1,1,1,1
Male,EWS,93.4,87,85,Non-Engineer,92.81,0,0,0,0,0,1,0
Male,General,95,87.4,70.3,Non-Engineer,98.89,0,0,0,1,0,0,1
Male,General,93.1,82.8,82.9,Engineer,93.24,3,0,0,0,0,0,0
Male,General,95,88.4,86.1,Engineer,95.65,0,0,0,0,0,0,0
Male,NC_OBC,88.7,95.4,78.8,Non-Engineer,92.66,0,0,0,0,1,1,1
Female,General,95,91.6,87.7,Engineer,95.68,0,0,0,0,0,0,0
Male,General,93.3,93.5,70.2,Engineer,87.99,0,0,0,0,0,0,0
Female,General,85.5,85.4,65.8,Non-Engineer,90.72,14,0,0,0,0,0,0
Male,General,93.3,89.2,65.4,Engineer,99.68,0,0,0,1,0,0,0
